activity,subject,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tbodyaccstdx,tbodyaccstdy,tbodyaccstdz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tgravityaccstdx,tgravityaccstdy,tgravityaccstdz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodyaccjerkstdx,tbodyaccjerkstdy,tbodyaccjerkstdz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrostdx,tbodygyrostdy,tbodygyrostdz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodygyrojerkstdx,tbodygyrojerkstdy,tbodygyrojerkstdz,tbodyaccmagmean,tbodyaccmagstd,tgravityaccmagmean,tgravityaccmagstd,tbodyaccjerkmagmean,tbodyaccjerkmagstd,tbodygyromagmean,tbodygyromagstd,tbodygyrojerkmagmean,tbodygyrojerkmagstd,fbodyaccmeanx,fbodyaccmeany,fbodyaccmeanz,fbodyaccstdx,fbodyaccstdy,fbodyaccstdz,fbodyaccjerkmeanx,fbodyaccjerkmeany,fbodyaccjerkmeanz,fbodyaccjerkstdx,fbodyaccjerkstdy,fbodyaccjerkstdz,fbodygyromeanx,fbodygyromeany,fbodygyromeanz,fbodygyrostdx,fbodygyrostdy,fbodygyrostdz,fbodyaccmagmean,fbodyaccmagstd,fbodybodyaccjerkmagmean,fbodybodyaccjerkmagstd,fbodybodygyromagmean,fbodybodygyromagstd,fbodybodygyrojerkmagmean,fbodybodygyrojerkmagstd
STANDING,23,0.279899374264706,-0.0179612175677941,-0.110572696352941,-0.469907510294118,-0.217154110583824,-0.394541579411765,0.923945991176471,-0.230050166029412,-0.122578599352941,-0.983899161470588,-0.974690558676471,-0.962464195882353,0.0728032542847059,-0.0061815325632353,-0.00389614298382353,-0.390713880777941,-0.275391400625,-0.567263866176471,-0.0344655887241176,-0.0679391764807353,0.0842279759411765,-0.630362856617647,-0.607613075588235,-0.499548128970588,-0.0910463937985294,-0.0423870530794118,-0.0393560828220588,-0.552017325073529,-0.681101165073529,-0.575471638029412,-0.340144914632353,-0.481002213970588,-0.340144914632353,-0.481002213970588,-0.375220467808824,-0.360266409744118,-0.510748004705882,-0.599315397647059,-0.626787283235294,-0.649208393602941,-0.445372102941176,-0.237493892469118,-0.444782865014706,-0.480503482794118,-0.256479035082353,-0.414998270088235,-0.443082648964706,-0.334151848058824,-0.547329731294118,-0.391466765514706,-0.260550757070735,-0.585582112205882,-0.533934297882353,-0.603262229617647,-0.484915055147059,-0.661614590294118,-0.614011241764706,-0.552618542941177,-0.434237541323529,-0.590256929117647,-0.363238854205882,-0.362785596404412,-0.601568781926471,-0.669429097941176,-0.657694639014706,-0.664443014588235
STANDING,24,0.275342311565217,-0.0131392021304348,-0.108229312391304,-0.988320840144927,-0.940531988405797,-0.952981951014493,0.873784585362319,0.021862784173913,0.133647063652174,-0.985695793913044,-0.956478325217391,-0.951926024782609,0.0769523723333333,-0.00231309321884058,-0.0100288370178261,-0.985474472898551,-0.975393692318841,-0.986297177826087,-0.0280066827384058,-0.0842347859710145,0.103475233646377,-0.98435488173913,-0.978748888405797,-0.968239084927536,-0.100719294275362,-0.0392013540956522,-0.0558171311246377,-0.986905236811594,-0.988614423043478,-0.980533310434783,-0.963927185797101,-0.949201166231884,-0.963927185797101,-0.949201166231884,-0.984374584782609,-0.981711178115942,-0.968380485217391,-0.965233058405797,-0.989350584492754,-0.984332487246377,-0.98642064057971,-0.949042417913043,-0.96479788884058,-0.989341497101449,-0.939593975217391,-0.949877252173913,-0.985618960869565,-0.975501047101449,-0.983902319130435,-0.986655945362319,-0.977091580724638,-0.987335205942029,-0.980464410289855,-0.980213502608696,-0.967278100289855,-0.98560326826087,-0.978107354347826,-0.971659105507246,-0.958173366202899,-0.952058003478261,-0.982290140869565,-0.979783467101449,-0.972633745217391,-0.966456733043478,-0.984903035652174,-0.984424821594203
STANDING,25,0.280757848513514,-0.0178241573598649,-0.109976953756757,-0.986284794864865,-0.953983605675676,-0.964247890945946,0.39337383027027,0.298428018689189,0.257301303297297,-0.986354143918919,-0.982703993243243,-0.975933756486487,0.0738573323932432,0.0108509543893108,0.00112074802216216,-0.983492967702703,-0.968177876756757,-0.983438452837838,-0.0229291111554054,-0.0734115283648649,0.111350519932432,-0.964137111351351,-0.972816540810811,-0.96868790027027,-0.101571318689189,-0.0385553572027027,-0.0584613774594595,-0.971644602567568,-0.985661519189189,-0.983732199324324,-0.971357037027027,-0.963402938648649,-0.971357037027027,-0.963402938648649,-0.981334389054054,-0.975909978783784,-0.954730683783784,-0.945093625945946,-0.984452147027027,-0.978800188378378,-0.984527514459459,-0.957258318108108,-0.971412947297297,-0.987251392972973,-0.954498123378378,-0.962887958513513,-0.983210052837838,-0.968627516486486,-0.980378939324324,-0.985410627162162,-0.970039086756757,-0.985196278243243,-0.960123239459459,-0.974065464864865,-0.967953452027027,-0.965770833513514,-0.972557927027027,-0.971943034324324,-0.967880188378378,-0.966190470540541,-0.97595483472973,-0.974882584324324,-0.959772081216216,-0.945582661486487,-0.979969072567568,-0.978614567972973
STANDING,26,0.278838114324324,-0.0173180324959459,-0.112559544804054,-0.272781727716216,-0.232883629301351,-0.377381996756757,0.688781674189189,-0.0997710828378378,0.0496884318360811,-0.952953098918919,-0.942032964054054,-0.917577267702703,0.0755318143378378,0.00553304827837838,0.0113771204567568,-0.318904511734595,-0.357982845798649,-0.586814753783784,-0.104958700478378,-0.0112370328797297,0.110378865793243,-0.569551177283784,-0.462175911513514,-0.344243640054054,-0.0505977393625676,-0.061570407677027,-0.0437363372243243,-0.57730874054054,-0.615589881486487,-0.512045635,-0.247308695187838,-0.233440543060811,-0.247308695187838,-0.233440543060811,-0.382087693021622,-0.323828899635135,-0.330335315593243,-0.4643799725,-0.58492909472973,-0.610270830324324,-0.293666657851351,-0.249314440537027,-0.429762105104054,-0.266289755781081,-0.273754846147297,-0.401212158936486,-0.338796444822973,-0.385738899832432,-0.546638190997297,-0.359800080382608,-0.371952492891892,-0.626333092297297,-0.470726689767568,-0.466615203851351,-0.323421061939189,-0.602913344621622,-0.466653358368919,-0.415778613108108,-0.211031399812162,-0.367478693581081,-0.305647866593243,-0.353635184541892,-0.490225923945946,-0.541140380445946,-0.601465379243243,-0.65114566122973
STANDING,27,0.2779525464125,-0.01391489832,-0.10379757630625,-0.4626939090875,-0.5726221641375,-0.63134931244,0.89713286925,0.05325225394625,0.1329077019875,-0.96648881175,-0.935531712625,-0.92544015575,0.09003126099125,0.003263904850975,-0.015007467441875,-0.559283102470375,-0.59177569407625,-0.750572666875,-0.0401568263386875,-0.09083087387625,0.0688103397,-0.6812511972875,-0.72602624075,-0.6763590935,-0.078668186746,-0.04311549997625,-0.044245745372,-0.696745114925,-0.842152239125,-0.722252521875,-0.4819166473375,-0.4561784953875,-0.4819166473375,-0.4561784953875,-0.6107451595625,-0.560300217365,-0.594711335955,-0.6573782059125,-0.782342314625,-0.80294448175,-0.5021834128685,-0.5496406516375,-0.655617373125,-0.4488219774875,-0.61522772092625,-0.6474568359275,-0.57687902503375,-0.606227744985,-0.72435701925,-0.5811495652825,-0.60469773095,-0.776515116375,-0.63208005316625,-0.75018230575,-0.630268249425,-0.6995866992,-0.71560751225,-0.723432329,-0.4743699950675,-0.53171794382125,-0.553576782898375,-0.57277283108125,-0.70740117575,-0.6847948441375,-0.80382320375,-0.81578321475
STANDING,28,0.278321327468354,-0.0174462343258228,-0.111635447291139,-0.655731620506329,-0.483763687232911,-0.637631493544304,0.854466613291139,-0.0983290636329114,0.101402283443038,-0.984628954303797,-0.974483396708861,-0.958426077468354,0.0755421435417721,0.014234010568481,-0.0091775444,-0.603776763875949,-0.503737634012658,-0.765787465949367,-0.0228492285594937,-0.0742415766772152,0.0831476351886076,-0.754071669240506,-0.610948068798734,-0.686908914177215,-0.0964521028481013,-0.0332155083607595,-0.0456270879746835,-0.649980698227848,-0.728095237594937,-0.72204768443038,-0.583800141365823,-0.633545579113924,-0.583800141365823,-0.633545579113924,-0.606760246632911,-0.580891740817722,-0.622711841759494,-0.658311265126582,-0.708586730126582,-0.720249894303797,-0.632329389924051,-0.492791295974684,-0.668826335189873,-0.665775005822785,-0.512036479962279,-0.649078572303798,-0.626347078226709,-0.545228707978481,-0.74582773278481,-0.615816006708861,-0.491670434921519,-0.784280679746835,-0.68877697721519,-0.632533487672152,-0.65013038278481,-0.77519936721519,-0.601628459368354,-0.728951320886076,-0.598406636453165,-0.712206735949367,-0.57231074156962,-0.594961801408861,-0.666612469591139,-0.712774323797468,-0.721139425696202,-0.73894341556962
STANDING,29,0.271182155230769,-0.0203223597389231,-0.113625348892308,-0.682828578769231,-0.524527710355385,-0.599799794153846,0.929799577538462,-0.201608388384615,-0.119300568507692,-0.980388700461538,-0.969543942307692,-0.957378617538462,0.0846749888384615,0.0242353106169231,-0.0164994393190769,-0.671130041076923,-0.595718327953846,-0.682541847538462,-0.0261921459630769,-0.0690038688838462,0.0849297485969231,-0.728293302,-0.716934751846154,-0.654905660153846,-0.0792652217538461,-0.0470910769138462,-0.0495871443738462,-0.682553432769231,-0.737449905230769,-0.735521375384615,-0.589448909230769,-0.691635543846154,-0.589448909230769,-0.691635543846154,-0.630930282923077,-0.636810956,-0.645915393384615,-0.725534703230769,-0.715357632,-0.760799428769231,-0.671298826615385,-0.536172704738462,-0.620512799538462,-0.687915826,-0.548771612123077,-0.620349667538462,-0.681374243692308,-0.616459905169231,-0.677555879538462,-0.690356767384615,-0.600571008446154,-0.687016107538462,-0.655798074307692,-0.709900695846154,-0.644026697384615,-0.751754329076923,-0.723954437538462,-0.690371412461538,-0.662867936769231,-0.757766089384615,-0.639153881384615,-0.636318364384615,-0.727135380461538,-0.775729430769231,-0.765368722615385,-0.771987566153846
STANDING,30,0.268925317898305,-0.0226592807610169,-0.116762489067797,-0.403689981508475,-0.130190668430508,-0.112695857118644,0.513125090508475,-0.0643418137288136,0.00773466557627118,-0.944547577627119,-0.933066115423729,-0.920578796271186,0.0717516960694915,0.00791565322372881,0.00599130329559322,-0.512664901694915,-0.490543954915254,-0.65379746779661,0.0195812288169492,-0.0980391811542373,0.0494340038440678,-0.580854554915254,-0.213377848474576,-0.183272429322034,-0.115097928010169,-0.0170134518474576,-0.00721776138474576,-0.70585397,-0.706813958813559,-0.616719212881356,-0.214744893677966,-0.310724863311864,-0.214744893677966,-0.310724863311864,-0.506394179491525,-0.534281984915254,-0.179104137118644,-0.275597353322034,-0.668361656271186,-0.729766159322034,-0.458334199677966,-0.290627527777966,-0.374823128030508,-0.384679297915254,-0.111154569586441,-0.0570880784966102,-0.53532410338983,-0.507255533220339,-0.620117634915254,-0.533550068135593,-0.507701237288136,-0.686389614067797,-0.562031441525424,-0.449064853949153,-0.333005247986441,-0.59149037559322,-0.105418951779661,-0.217841902372881,-0.356524715625424,-0.394106672322034,-0.505252338474576,-0.577775239322034,-0.429975211816949,-0.303126252288136,-0.716620101016949,-0.767913909152542
LAYING,1,0.2777084504,-0.017027471953,-0.109202488462,-0.6823175136,-0.41421716328,-0.7477957258,0.9639602106,-0.1316925058,0.05561224878,-0.9871850136,-0.9675815802,-0.9579625188,0.0671594183,0.004334878086,0.005325047608,-0.61613454224,-0.511975306178,-0.8702275144,-0.04614840032,-0.063327268978,0.077479730166,-0.67107659,-0.7892678308,-0.7610143324,-0.115833026012,-0.04034743242,-0.042258995816,-0.6795019824,-0.8752092766,-0.74048589896,-0.5874571318,-0.692286879,-0.5874571318,-0.692286879,-0.639991076,-0.5973347624,-0.668519519272,-0.6751260926,-0.7946350204,-0.8103003822,-0.6785550406,-0.465809841886,-0.7853535924,-0.6842278956,-0.4254818476622,-0.7473543064,-0.6437542626,-0.55489074734,-0.8559503808,-0.62223964114,-0.498135852798,-0.8833907722,-0.6059303878,-0.8065450474,-0.7240560346,-0.6933346062,-0.7809499532,-0.7967333482,-0.6542651996,-0.7651746272,-0.6041346354,-0.5913051236,-0.72958822422,-0.697900133,-0.8182221186,-0.815971529
LAYING,2,0.2679917943125,-0.0173768485,-0.107358744291667,-0.641717195479167,-0.654221205270833,-0.691832572416667,0.231321204791667,0.309149937929167,0.538595042543958,-0.943249752708333,-0.956492584791667,-0.933680304791667,0.0819618080395833,0.00392450413125,-0.00711486318645833,-0.6900049505625,-0.698828587895833,-0.785448420625,-0.0332875763541667,-0.110853544645833,0.1209266561725,-0.800582410625,-0.721021440125,-0.7490859014375,-0.0872339954083333,-0.0461205990479167,-0.0616713591958333,-0.815924312708333,-0.765792474104167,-0.724243004185417,-0.636960195229167,-0.6096268634375,-0.636960195229167,-0.6096268634375,-0.705700454520833,-0.686479782708333,-0.675184250770833,-0.7289856756875,-0.76591757575,-0.746667896697917,-0.670585545854167,-0.668375441604167,-0.716986482414583,-0.632062102916667,-0.670117536733333,-0.702746896874583,-0.704473982708333,-0.7172146215,-0.773968171291667,-0.703140428083333,-0.699227345416667,-0.795814848541667,-0.762704033583333,-0.7242332098125,-0.702695453447292,-0.813759332083333,-0.722076982708333,-0.790457196666667,-0.615619513060417,-0.667934704875,-0.681370918625,-0.694948951958333,-0.721228964479167,-0.78556441375,-0.74885800526875,-0.76276081125
LAYING,3,0.272671960645161,-0.0207953739903226,-0.106129967416129,-0.501852462337097,-0.295678318520968,-0.560050737741935,0.632414216129032,0.0623951488709677,0.0914009998483871,-0.975073521612903,-0.950574733225806,-0.938730711290323,0.0849389204016129,0.00866701615645161,-0.0154558532919355,-0.537737618193548,-0.424340915741935,-0.744770552580645,-0.0665916598435484,-0.0469190161693548,0.100541576085161,-0.610966471774193,-0.64166234,-0.529285934790323,-0.0905145782903226,-0.0530936189064516,-0.0520435902633871,-0.577787641451613,-0.771057352580645,-0.61112699966129,-0.413195120291774,-0.532378634306452,-0.413195120291774,-0.532378634306452,-0.532109018064516,-0.543085038548387,-0.491324736483871,-0.593350318935484,-0.686648552258065,-0.733501953225806,-0.515952217709677,-0.344308730080645,-0.623524812580645,-0.497667676463871,-0.315921622032258,-0.560740685645161,-0.568097778548387,-0.478809501012903,-0.727802741290323,-0.547799570806452,-0.403598129562903,-0.760026643387097,-0.536747369887097,-0.670222598709677,-0.499515137146774,-0.636452619516129,-0.628209589032258,-0.583027659032258,-0.525798274741936,-0.609742824193548,-0.545109593870968,-0.544005083967742,-0.629451483709677,-0.639034673064516,-0.744632984193548,-0.738570054516129
LAYING,4,0.282929292240741,-0.0208643110259259,-0.103334252111111,-0.407873148148148,-0.376708845018519,-0.5707237045,0.259678855555556,0.183897371796296,0.335988651481481,-0.945258046481481,-0.959191441481481,-0.946597070185185,0.105785550444444,0.00669749909518518,-0.0123154395616667,-0.546342876931481,-0.54719688585,-0.685000652759259,-0.01218663025,-0.093306111162963,0.12397465487037,-0.668629671666667,-0.67526505,-0.653029820740741,-0.110696756907407,-0.0501881700222222,-0.0682632771722222,-0.724379789074074,-0.762301468518519,-0.731419599444444,-0.395393600925926,-0.415272605,-0.395393600925926,-0.415272605,-0.572381004314815,-0.525610592237037,-0.547834197185185,-0.665827891481481,-0.734579982592593,-0.771811998888889,-0.48022532677037,-0.427934825462963,-0.590675556344444,-0.382593664259259,-0.390390930666667,-0.595192641968519,-0.568397061005556,-0.565639229974074,-0.65806764702963,-0.564289268944444,-0.558337896783333,-0.710517519666667,-0.619816988666667,-0.684789572092593,-0.612222115185185,-0.686010143703704,-0.675085269259259,-0.700046630185185,-0.434635089462963,-0.495943109701852,-0.511008237425926,-0.548447299677778,-0.690432632407407,-0.709941052592593,-0.761813207962963,-0.803567597407407
LAYING,5,0.282300846153846,-0.0207006582055769,-0.123173637826923,-0.484253395740385,-0.457751548586538,-0.425717613371154,0.476440978346154,0.256170323461538,0.127721517419231,-0.960998525576923,-0.949573995961538,-0.904229613076923,0.09693398255,0.00180654712461538,-0.00663772802096154,-0.538004600003846,-0.619389568384615,-0.814932576730769,0.000277506882692307,-0.0858764571596154,0.0802616516923077,-0.635186087038462,-0.488228291203846,-0.626086426211538,-0.104932695476923,-0.0283582672673077,-0.0589318092288462,-0.689355150769231,-0.8354486575,-0.742528013461539,-0.428775087211538,-0.435300104557692,-0.428775087211538,-0.435300104557692,-0.625328777692308,-0.557649916442308,-0.461905218948077,-0.508268826942308,-0.777836497115385,-0.810729448653846,-0.500702615403846,-0.496118364817308,-0.627050580576923,-0.478882833403846,-0.472920736019231,-0.378478222596154,-0.557034386409615,-0.627543542115385,-0.7953611125,-0.560464550057692,-0.637597751269231,-0.833319791923077,-0.586193593690385,-0.6751584025,-0.612045375384615,-0.653649467653846,-0.409136652057692,-0.666031724230769,-0.469230632305769,-0.505930503480769,-0.547744464538461,-0.574271575,-0.639296540961538,-0.514740413557692,-0.808874589615385,-0.827491066923077
LAYING,6,0.287523119122807,-0.0193461811122807,-0.110178760175439,0.0990783008754386,-0.0115160850842105,-0.305987456122807,0.952296607368421,-0.16405789954386,0.0599734733824561,-0.961583157017544,-0.927255157017544,-0.907626245964912,0.094084617631579,0.0093420771,0.00216205842105263,-0.105508156294737,-0.17231469904386,-0.519197507192982,-0.125634572054912,-0.0326947890526316,0.0859885641236842,-0.34598429532807,-0.458729766491228,-0.305186693333333,-0.0536194491210526,-0.0598156446964912,-0.0470496661122807,-0.545636445614035,-0.645517087192983,-0.44846462,0.0739523265882456,0.0502840169122807,0.0739523265882456,0.0502840169122807,-0.215865904824561,-0.111639814777193,-0.17905604767193,-0.295975506561404,-0.580330893508772,-0.635479376315789,0.00274054891052632,-0.0140472071684211,-0.334411495964912,0.132328380892982,-0.0746029346947368,-0.347108006666667,-0.135733624140351,-0.206076605187719,-0.466107204736842,-0.155889945324561,-0.192471783649123,-0.571608853508772,-0.318312706666667,-0.474202882631579,-0.241633533298246,-0.363358493140351,-0.455078247912281,-0.392002630526316,0.0706360654649123,-0.126479044438597,-0.0851060246912281,-0.155063620835088,-0.417561550350877,-0.341152834308772,-0.633011401578947,-0.665985678596491
LAYING,7,0.274559199807692,-0.0138480964530769,-0.109003319946154,-0.986000534038462,-0.946128739230769,-0.960400479038461,0.852305411730769,0.225007242269231,0.228185492826923,-0.981066095384615,-0.964852397884615,-0.960997344807692,0.0782683340769231,-0.0011715068175,-0.0011556596125,-0.988629906346154,-0.977025233653846,-0.986999718076923,-0.0386374745192308,-0.0873298815,0.077635605,-0.989713373461538,-0.981208387692308,-0.955958401923077,-0.0953689760576923,-0.0384240055980769,-0.04728040355,-0.993111405769231,-0.991774158653846,-0.985511918076923,-0.968456007692308,-0.954600840576923,-0.968456007692308,-0.954600840576923,-0.986171777307692,-0.984344098846154,-0.951221790961538,-0.957585706923077,-0.992310087115385,-0.990553942115385,-0.985952594615385,-0.9547964275,-0.970982033461538,-0.986084273269231,-0.944755024038462,-0.957626493846154,-0.988712184423077,-0.977397220576923,-0.985169065,-0.989592964230769,-0.978269984423077,-0.9873865575,-0.987622159038462,-0.984342121923077,-0.956807337115385,-0.990435638076923,-0.979687222307692,-0.959636952692308,-0.962734770384615,-0.956852795,-0.98466691,-0.982813817115385,-0.969156784807692,-0.957611083653846,-0.991119556923077,-0.990185856153846
LAYING,8,0.277406582777778,-0.0209261777238889,-0.110730931203704,-0.745994282037037,-0.660680371925926,-0.643131565899259,0.945852445740741,-0.207726283259259,-0.0704507301274074,-0.986328432222222,-0.970421365925926,-0.957285042592593,0.0801602852777778,0.0126793963624074,0.0112103703661111,-0.753005022777778,-0.729008682296296,-0.775901985185185,-0.0460230881111111,-0.0605289250037037,0.0828290483259259,-0.73793332962963,-0.817722675925926,-0.724332014731481,-0.0807618788925926,-0.0445380768759259,-0.0601781628255556,-0.828389632777778,-0.865815757777778,-0.801823971111111,-0.666123182,-0.774080782222222,-0.666123182,-0.774080782222222,-0.728088038222222,-0.763854507222222,-0.699726140722222,-0.748666618518519,-0.838824991481481,-0.873778860185185,-0.764061854814815,-0.694683183703704,-0.715215086833333,-0.739592114555556,-0.664970799074074,-0.634059211447778,-0.775612878518519,-0.763610485444444,-0.771141033148148,-0.75199702037037,-0.710709530925926,-0.779593825555556,-0.726274673518518,-0.819687045185185,-0.734738440759259,-0.744576210925926,-0.81870571537037,-0.746437186148148,-0.755079397740741,-0.82116705462963,-0.756806007777778,-0.774440748518519,-0.794415943148148,-0.765880509814815,-0.874817570740741,-0.881113484074074
LAYING,9,0.2790175986,-0.014909844724,-0.11201747668,-0.981768947,-0.93554658,-0.9398184846,0.906394238,0.06119583726,0.169074774596,-0.9790894706,-0.9551329246,-0.9478132756,0.0751965166,0.014130371184,-0.0038235845984,-0.9807593066,-0.9721858862,-0.9811811322,-0.02359119074,-0.03530852756,0.084704674646,-0.9838768336,-0.9607999038,-0.9697567896,-0.10137242706,-0.0451394978084,-0.05317159838,-0.9861162798,-0.9847453864,-0.9801433462,-0.9533607094,-0.9407759022,-0.9533607094,-0.9407759022,-0.9795567424,-0.976393653,-0.9491117522,-0.9558607732,-0.9862125694,-0.9832997916,-0.9796484346,-0.9484854668,-0.9560519196,-0.9828702418,-0.9332973854,-0.9357862736,-0.9809635032,-0.9723253786,-0.9781010904,-0.9823015722,-0.974127473,-0.9829121724,-0.9790326114,-0.966631388,-0.9671183506,-0.9855794664,-0.9582790414,-0.9736078516,-0.951733823,-0.944463074,-0.9754058646,-0.9766928652,-0.9637622908,-0.9585500564,-0.9841689642,-0.9831144546
LAYING,10,0.274546456896552,-0.0192658605068966,-0.107819473913793,-0.657860359827586,-0.501915441948276,-0.457026269622414,0.928458793103448,-0.164853940844828,-0.0653466566887759,-0.98258169637931,-0.970893048103448,-0.962118294310345,0.0899398462758621,0.015213178655,-0.0105351931498276,-0.667657960827586,-0.509447067206897,-0.597989571473793,-0.00851224956275862,-0.0896104600931034,0.0776414221896552,-0.739280222241379,-0.606019693758621,-0.690035342241379,-0.114240951429759,-0.055528795082069,-0.0515912311703448,-0.597689630912069,-0.589925428622414,-0.713606867241379,-0.546482847353448,-0.593355767655172,-0.546482847353448,-0.593355767655172,-0.59879053962069,-0.515430506236207,-0.637207586206897,-0.58466952312931,-0.650631272896552,-0.543617626917241,-0.667024034793103,-0.502596870303448,-0.513677856269483,-0.654795667241379,-0.533824443827586,-0.469178186917241,-0.685324679844828,-0.540077162767241,-0.570753385425517,-0.678990581206897,-0.509266782044828,-0.623736618324138,-0.650828428,-0.570818204453448,-0.667916319655172,-0.768067450517241,-0.633383262827586,-0.727008542413793,-0.568547333806897,-0.671672023275862,-0.523183661206897,-0.509102616362069,-0.584039456873621,-0.659572736758621,-0.573227986468448,-0.538725916206897
LAYING,11,0.276929107719298,-0.020641766832807,-0.106821454596491,-0.459229849035088,-0.26860858039386,-0.527344043859649,0.94391459754386,-0.24461588754386,-0.00372683388245614,-0.980577188245614,-0.962488255789474,-0.949803317894737,0.0835768062684211,0.00290130340877193,0.0256923619382456,-0.519213058947368,-0.396020233626316,-0.720261345087719,-0.0155905185596491,-0.065905730387193,0.0836980532719298,-0.578834322280702,-0.648063734385965,-0.518531859824561,-0.105033265761404,-0.0373921521998246,-0.0661532897842105,-0.558423177017544,-0.816225054385965,-0.656836218245614,-0.376888178877193,-0.507175739385965,-0.376888178877193,-0.507175739385965,-0.512782808947368,-0.513918891578947,-0.495969924210526,-0.62845248877193,-0.708514190701754,-0.758022523157895,-0.482511095789474,-0.304828655174561,-0.595177667894737,-0.451381106030702,-0.296640878492982,-0.528918412982456,-0.555465294210526,-0.432822138140351,-0.696244836842105,-0.524941975964912,-0.396631879903509,-0.742903145789474,-0.512212887719298,-0.703027497017544,-0.51250514,-0.601695566666667,-0.621393076140351,-0.565045533508772,-0.502991143473684,-0.587129623684211,-0.523119651929825,-0.509306402964912,-0.666090586666667,-0.66708901877193,-0.762693217894737,-0.770443105614035
LAYING,12,0.273586312033333,-0.0225496658766667,-0.114176607046667,-0.507546068683333,-0.3721853837325,-0.494755448416667,0.940381415,-0.166725927133333,-0.0418606376,-0.972834176333333,-0.951015239,-0.943445377833333,0.09086995845,0.00999603054,-0.016757663155,-0.504254639283333,-0.495097091315,-0.664617129,-0.0180571871075,-0.0749370101016667,0.0685115139333333,-0.603207671083333,-0.641734665166667,-0.563302206433333,-0.0916496620783333,-0.03514573413,-0.046064812025,-0.5924365327,-0.7705946715,-0.658914142666667,-0.420281717833333,-0.536784314783333,-0.420281717833333,-0.536784314783333,-0.511369203236667,-0.521576767843333,-0.511429587455,-0.599484018466667,-0.698402712666667,-0.741038483,-0.513503424533333,-0.393397441058667,-0.543867930666667,-0.506641875111667,-0.401565341571667,-0.509712433683333,-0.530618756283333,-0.51727611655,-0.643836678333333,-0.521455739066667,-0.505653330413333,-0.684253110666667,-0.512390019083333,-0.667466565166667,-0.553669218810333,-0.632880055833333,-0.629787435,-0.6080264654,-0.492738386563333,-0.637529747666667,-0.497545835183333,-0.557931930133333,-0.641772465666667,-0.640811876833333,-0.735773909333333,-0.766961909333333
LAYING,13,0.267088668709677,-0.0223221631790323,-0.121255049129032,-0.318301136104839,-0.139039991460323,-0.372347228870968,0.726751885483871,-0.105761245758065,-0.0306045102096774,-0.946285817258064,-0.928627753548387,-0.912020945645161,0.0743790666616129,-0.00850094307580645,-0.00854058008709677,-0.394300557,-0.452009526906452,-0.699407667306452,0.0078226885482258,-0.106272892523387,0.0417758487585484,-0.494318002258065,-0.487577863096774,-0.239776418073871,-0.112119401683871,-0.024175067316129,-0.0255621033370968,-0.642599789516129,-0.754329045645161,-0.667712612419355,-0.216457381506452,-0.364104209677419,-0.216457381506452,-0.364104209677419,-0.451648149195161,-0.459434898919355,-0.247979953193548,-0.41736993535,-0.694972367741935,-0.762607180645161,-0.340254067758064,-0.249043350435484,-0.498119740154839,-0.311130931295161,-0.140898162659677,-0.358131252774194,-0.424110028935484,-0.465543701887097,-0.667625437096774,-0.417711226467742,-0.476346766825806,-0.730216630322581,-0.455167104919355,-0.577533915774194,-0.351368598064516,-0.511629486741936,-0.447275851591936,-0.279215103401613,-0.364942702533871,-0.464008713870968,-0.416468824193548,-0.525801291290323,-0.545122322419355,-0.438132758758065,-0.749843200322581,-0.798267796935484
LAYING,14,0.247642711764706,-0.0274519946235294,-0.118279342470588,-0.556013262003922,-0.422406400517647,-0.516123251764706,0.156968233137255,-0.0375194339215686,0.29991969745098,-0.918949362254902,-0.931805973921569,-0.925113494117647,0.0844755602941177,0.0276912446,-0.0191397528866667,-0.622149002843137,-0.649135454333333,-0.710722180196078,0.0269962984529412,-0.125425044196078,0.0897497517647059,-0.73424171254902,-0.581999686862745,-0.42513691092549,-0.115078280729412,-0.031652745627451,-0.0629868992156863,-0.734174767254902,-0.705085947647059,-0.68531424254902,-0.4734434016,-0.564024659882353,-0.4734434016,-0.564024659882353,-0.636590996078431,-0.619678860196078,-0.486708476333333,-0.622417974215686,-0.70813096,-0.724577561372549,-0.570817145705882,-0.504308557431373,-0.571294259980392,-0.551399616411765,-0.420149292756863,-0.524919518529412,-0.638278743921569,-0.660530439196078,-0.68915555254902,-0.639881693745098,-0.661926149215686,-0.730952165294118,-0.678638839431373,-0.593410331568627,-0.463073600082353,-0.752739862745098,-0.579412358823529,-0.466920503186274,-0.571848967941176,-0.628808816447059,-0.600319514756863,-0.649720631568627,-0.647292157647059,-0.672261958196078,-0.725700837843137,-0.744340829019608
